neg,neu,pos,compound
0.023,0.733,0.244,0.9536
0.046,0.823,0.13,0.6271
0.0,0.937,0.063,0.4295
0.0,1.0,0.0,0.0
0.019,0.783,0.199,0.9691
0.022,0.813,0.165,0.933
0.056,0.817,0.126,0.5562
0.119,0.813,0.068,-0.3085
0.0,0.916,0.084,0.4295
0.0,0.66,0.34,0.9727
0.085,0.825,0.09,0.163
0.06,0.806,0.134,0.3506
0.053,0.747,0.201,0.9022
0.0,0.809,0.191,0.6697
0.0,0.591,0.409,0.902
0.077,0.802,0.12,0.0129
0.142,0.572,0.287,0.8098
0.064,0.74,0.196,0.6239
0.2,0.8,0.0,-0.6705
0.0,0.81,0.19,0.9104
0.0,0.722,0.278,0.8858
0.032,0.631,0.337,0.9725
0.0,0.919,0.081,0.2382
0.0,0.544,0.456,0.9522
0.0,0.647,0.353,0.9291
0.055,0.742,0.203,0.8741
0.11,0.89,0.0,-0.7241
0.079,0.881,0.04,-0.3931
0.048,0.758,0.194,0.9001
0.0,0.742,0.258,0.8257
0.034,0.614,0.353,0.9932
0.0,0.704,0.296,0.8847
0.0,0.629,0.371,0.9258
0.0,0.611,0.389,0.9759
0.04,0.778,0.182,0.9687
0.085,0.787,0.129,0.7778
0.015,0.862,0.122,0.9108
0.0,0.704,0.296,0.9758
0.0,0.831,0.169,0.9593
0.0,0.769,0.231,0.9891
0.034,0.825,0.141,0.9817
0.044,0.778,0.178,0.9752
0.047,0.785,0.168,0.9114
0.161,0.74,0.099,-0.7789
0.09,0.715,0.194,0.9543
0.066,0.807,0.127,0.7473
0.023,0.854,0.123,0.8045
0.073,0.655,0.273,0.7579
0.046,0.792,0.162,0.9525
0.036,0.692,0.272,0.9272
0.0,0.632,0.368,0.9459
0.044,0.771,0.185,0.9197
0.0,0.851,0.149,0.8519
0.146,0.685,0.17,0.7634
0.0,0.837,0.163,0.6474
0.0,0.645,0.355,0.982
0.05,0.877,0.073,0.1548
0.0,0.652,0.348,0.9775
0.112,0.749,0.139,0.1783
0.044,0.779,0.177,0.8365
0.0,0.721,0.279,0.7624
0.0,0.526,0.474,0.9524
0.0,0.871,0.129,0.5583
0.0,0.93,0.07,0.4733
0.035,0.795,0.171,0.9491
0.0,0.783,0.217,0.9443
0.0,0.827,0.173,0.8094
0.057,0.753,0.19,0.7935
0.0,0.754,0.246,0.9516
0.094,0.738,0.167,0.4675
0.0,0.833,0.167,0.7351
0.278,0.59,0.132,-0.8556
0.02,0.861,0.12,0.9284
0.146,0.664,0.191,0.4771
0.0,0.862,0.138,0.8251
0.0,0.821,0.179,0.8553
0.148,0.693,0.159,0.3432
0.0,0.727,0.273,0.9371
0.025,0.748,0.227,0.9827
0.139,0.636,0.225,0.6124
0.072,0.785,0.143,0.7436
0.084,0.735,0.181,0.8725
0.031,0.727,0.242,0.9593
0.03,0.871,0.099,0.8748
0.206,0.794,0.0,-0.5993
0.033,0.767,0.2,0.8777
0.104,0.837,0.06,-0.4979
0.023,0.853,0.124,0.9668
0.045,0.854,0.101,0.6484
0.0,1.0,0.0,0.0
0.058,0.806,0.137,0.8384
0.022,0.757,0.221,0.9808
0.013,0.905,0.082,0.7814
0.038,0.822,0.14,0.9022
0.036,0.86,0.103,0.5499
0.0,0.844,0.156,0.9437
0.117,0.77,0.113,-0.0516
0.0,0.672,0.328,0.934
0.015,0.63,0.355,0.9824
0.079,0.749,0.172,0.9581
0.0,0.69,0.31,0.8957
0.0,0.784,0.216,0.7085
0.0,0.89,0.11,0.3818
0.0,0.887,0.113,0.7906
0.0,0.79,0.21,0.8859
0.0,0.699,0.301,0.9176
0.077,0.823,0.1,0.2048
0.131,0.676,0.193,0.4506
0.0,0.815,0.185,0.7579
0.0,0.826,0.174,0.6369
0.022,0.829,0.149,0.994
0.0,0.94,0.06,0.4019
0.0,0.737,0.263,0.6124
0.0,0.789,0.211,0.8926
0.033,0.665,0.302,0.9515
0.0,0.767,0.233,0.7712
0.04,0.639,0.321,0.9371
0.082,0.884,0.034,-0.7386
0.026,0.743,0.231,0.9761
0.0,0.684,0.316,0.8655
0.055,0.697,0.248,0.9878
0.051,0.799,0.15,0.9685
0.037,0.807,0.156,0.7019
0.098,0.631,0.27,0.9058
0.054,0.751,0.195,0.9757
0.0,0.686,0.314,0.8271
0.126,0.786,0.088,0.2023
0.104,0.642,0.254,0.8316
0.0,0.538,0.462,0.9168
0.0,0.739,0.261,0.8622
0.077,0.923,0.0,-0.126
0.0,0.826,0.174,0.9618
0.018,0.638,0.344,0.9749
0.0,0.922,0.078,0.4239
0.055,0.679,0.266,0.8032
0.0,0.663,0.337,0.9038
0.086,0.773,0.141,0.6243
0.0,0.899,0.101,0.4215
0.0,0.761,0.239,0.9665
0.067,0.788,0.145,0.855
0.0,0.674,0.326,0.9606
0.0,0.682,0.318,0.9758
0.0,0.5,0.5,0.9583
0.0,0.567,0.433,0.9438
0.066,0.672,0.262,0.9239
0.0,0.77,0.23,0.6988
0.0,0.553,0.447,0.9466
0.0,0.665,0.335,0.9199
0.0,0.664,0.336,0.9283
0.0,0.877,0.123,0.4215
0.062,0.709,0.229,0.8201
0.0,0.613,0.387,0.8478
0.0,0.766,0.234,0.7506
0.08,0.774,0.146,0.6203
0.038,0.784,0.178,0.7351
0.0,0.576,0.424,0.9228
0.124,0.631,0.245,0.7814
0.0,0.716,0.284,0.8451
0.0,0.757,0.243,0.9594
0.0,0.773,0.227,0.8795
0.074,0.8,0.126,0.4019
0.0,0.669,0.331,0.7845
0.067,0.855,0.078,0.4587
0.129,0.825,0.046,-0.624
0.097,0.622,0.281,0.614
0.0,0.712,0.288,0.9706
0.053,0.766,0.181,0.8815
0.0,0.736,0.264,0.8988
0.0,0.576,0.424,0.9357
0.0,0.62,0.38,0.9846
0.0,0.784,0.216,0.891
0.053,0.683,0.264,0.8378
0.071,0.808,0.121,0.6648
0.018,0.86,0.123,0.9573
0.059,0.739,0.202,0.7745
0.115,0.707,0.178,0.6687
0.047,0.666,0.287,0.9597
0.279,0.68,0.041,-0.904
0.155,0.709,0.136,0.1111
0.0,0.619,0.381,0.85
0.0,0.747,0.253,0.9651
0.124,0.732,0.144,0.1144
0.012,0.845,0.142,0.9574
0.0,0.885,0.115,0.4588
0.0,0.643,0.357,0.9892
0.097,0.744,0.159,0.8544
0.085,0.71,0.205,0.8881
0.0,0.725,0.275,0.7805
0.0,0.894,0.106,0.5704
0.06,0.732,0.208,0.9346
0.047,0.771,0.183,0.7467
0.0,0.761,0.239,0.9173
0.0,0.669,0.331,0.9694
0.0,0.492,0.508,0.9553
0.044,0.746,0.21,0.7191
0.0,0.773,0.227,0.6249
0.039,0.664,0.297,0.9366
0.034,0.894,0.071,0.6313
0.13,0.813,0.058,-0.8738
0.228,0.772,0.0,-0.8353
0.071,0.8,0.129,0.3919
0.063,0.843,0.094,0.2728
0.208,0.658,0.134,-0.7557
0.0,1.0,0.0,0.0
0.074,0.579,0.347,0.9752
0.053,0.864,0.083,0.6906
0.0,0.823,0.177,0.6996
0.069,0.768,0.164,0.8305
0.0,0.792,0.208,0.8591
0.152,0.767,0.081,-0.6851
0.0,0.534,0.466,0.9548
0.0,0.665,0.335,0.8909
0.308,0.536,0.155,-0.7722
0.0,0.929,0.071,0.7184
0.0,0.877,0.123,0.7096
0.038,0.845,0.117,0.624
0.0,0.906,0.094,0.3818
0.065,0.782,0.154,0.5106
0.0,0.809,0.191,0.7494
0.044,0.664,0.292,0.9184
0.0,0.764,0.236,0.895
0.234,0.714,0.052,-0.8634
0.062,0.621,0.317,0.902
0.0,0.718,0.282,0.9317
0.069,0.892,0.039,-0.1356
0.047,0.747,0.206,0.8342
0.125,0.684,0.191,0.5184
0.056,0.773,0.171,0.816
0.04,0.723,0.237,0.884
0.0,0.792,0.208,0.6191
0.0,0.898,0.102,0.7603
0.03,0.894,0.075,0.6692
0.043,0.844,0.113,0.8624
0.074,0.714,0.212,0.6597
0.087,0.859,0.054,-0.5187
0.0,0.661,0.339,0.8271
0.0,0.64,0.36,0.8955
0.038,0.819,0.144,0.9202
0.0,0.922,0.078,0.2382
0.091,0.718,0.191,0.8198
0.108,0.593,0.3,0.8671
0.0,0.554,0.446,0.8832
0.044,0.739,0.218,0.7475
0.0,0.656,0.344,0.8555
0.0,0.835,0.165,0.4476
0.051,0.886,0.063,0.3747
0.214,0.504,0.282,0.5086
0.022,0.852,0.127,0.7269
0.103,0.573,0.324,0.7772
0.0,0.678,0.322,0.9304
0.0,0.614,0.386,0.9272
0.02,0.876,0.104,0.6554
0.0,0.607,0.393,0.9001
0.165,0.485,0.35,0.7553
0.0,0.567,0.433,0.938
0.0,0.474,0.526,0.968
0.0,0.835,0.165,0.8271
0.0,0.777,0.223,0.93
0.107,0.784,0.109,0.0649
0.076,0.677,0.247,0.9442
0.0,0.909,0.091,0.3612
0.0,0.746,0.254,0.7003
0.0,0.57,0.43,0.9364
0.112,0.678,0.211,0.3595
0.048,0.681,0.271,0.9294
0.094,0.708,0.199,0.7781
0.0,0.581,0.419,0.9136
0.0,0.6,0.4,0.9402
0.095,0.711,0.194,0.3612
0.084,0.697,0.219,0.9368
0.0,0.815,0.185,0.9764
0.049,0.774,0.177,0.9213
0.045,0.807,0.149,0.9841
0.035,0.868,0.097,0.8921
0.035,0.925,0.04,-0.0157
0.057,0.835,0.108,0.7845
0.036,0.77,0.194,0.9129
0.074,0.744,0.183,0.9903
0.06,0.674,0.266,0.9496
0.0,0.713,0.287,0.8349
0.089,0.805,0.106,0.0096
0.0,0.818,0.182,0.7003
0.0,0.479,0.521,0.9545
0.0,0.634,0.366,0.9109
0.112,0.513,0.375,0.8475
0.0,0.852,0.148,0.927
0.047,0.679,0.275,0.9337
0.0,0.902,0.098,0.7351
0.0,0.704,0.296,0.9564
0.0,0.743,0.257,0.9604
0.144,0.759,0.098,-0.3194
0.069,0.772,0.159,0.8825
0.239,0.685,0.076,-0.8518
0.067,0.688,0.245,0.9025
0.0,0.813,0.187,0.7469
0.121,0.586,0.293,0.5727
0.0,0.594,0.406,0.9736
0.081,0.805,0.115,0.2716
0.0,0.599,0.401,0.9289
0.0,0.65,0.35,0.8225
0.126,0.695,0.179,0.453
0.176,0.691,0.134,-0.2607
0.09,0.601,0.308,0.7599
0.0,0.697,0.303,0.9411
0.0,0.893,0.107,0.34
0.0,0.727,0.273,0.9584
0.0,0.921,0.079,0.4588
0.036,0.87,0.094,0.8204
0.0,0.831,0.169,0.8858
0.0,0.709,0.291,0.9062
0.0,0.726,0.274,0.9493
0.058,0.739,0.202,0.6666
0.056,0.662,0.282,0.8357
0.069,0.626,0.306,0.8211
0.0,0.698,0.302,0.8885
0.0,0.905,0.095,0.7427
0.0,0.806,0.194,0.855
0.122,0.732,0.146,0.1779
0.122,0.836,0.042,-0.7149
0.0,0.805,0.195,0.9455
0.054,0.626,0.32,0.9099
0.0,0.649,0.351,0.9167
0.0,0.698,0.302,0.886
0.056,0.739,0.205,0.9856
0.0,0.588,0.412,0.9172
0.0,0.688,0.312,0.9411
0.0,0.925,0.075,0.7249
0.046,0.735,0.218,0.9928
0.07,0.85,0.08,0.3996
0.0,0.548,0.452,0.942
0.171,0.758,0.07,-0.576
0.061,0.782,0.157,0.875
0.052,0.751,0.197,0.9569
0.0,0.756,0.244,0.7777
0.0,0.812,0.188,0.8481
0.0,0.786,0.214,0.8745
0.08,0.573,0.346,0.9653
0.0,0.769,0.231,0.802
0.093,0.755,0.152,0.7437
0.0,0.796,0.204,0.882
0.057,0.679,0.264,0.9823
0.0,0.659,0.341,0.8313
0.0,0.833,0.167,0.9049
0.0,0.633,0.367,0.912
0.0,0.806,0.194,0.7184
0.0,0.752,0.248,0.9501
0.0,0.724,0.276,0.9363
0.0,0.879,0.121,0.4404
0.127,0.72,0.153,0.2663
0.078,0.666,0.256,0.9794
0.031,0.808,0.161,0.8516
0.085,0.808,0.107,0.3895
0.0,0.646,0.354,0.9015
0.0,0.714,0.286,0.9042
0.09,0.665,0.244,0.7772
0.097,0.628,0.275,0.6278
0.046,0.76,0.193,0.957
0.0,1.0,0.0,0.0
0.059,0.702,0.239,0.9333
0.047,0.549,0.404,0.9185
0.0,0.85,0.15,0.9693
0.0,0.669,0.331,0.924
0.0,0.706,0.294,0.8822
0.018,0.889,0.094,0.9549
0.034,0.599,0.367,0.8922
0.0,0.906,0.094,0.4404
0.11,0.53,0.36,0.8151
0.177,0.702,0.121,-0.0875
0.206,0.674,0.121,-0.5267
0.0,0.892,0.108,0.4404
0.0,0.873,0.127,0.4404
0.029,0.77,0.201,0.963
0.074,0.675,0.252,0.8902
0.018,0.809,0.173,0.9753
0.0,0.567,0.433,0.9523
0.0,0.823,0.177,0.7835
0.0,0.72,0.28,0.9152
0.051,0.676,0.274,0.8901
0.0,0.819,0.181,0.6369
0.016,0.81,0.175,0.9869
0.101,0.822,0.077,-0.4118
0.204,0.726,0.07,-0.6351
0.0,0.66,0.34,0.9687
0.163,0.572,0.264,0.8816
0.0,0.956,0.044,0.2724
0.0,0.699,0.301,0.9074
0.061,0.609,0.33,0.851
0.031,0.836,0.134,0.9764
0.0,0.645,0.355,0.9598
0.024,0.688,0.287,0.9541
0.075,0.769,0.157,0.4352
0.0,0.909,0.091,0.2023
0.041,0.7,0.259,0.8652
0.0,0.75,0.25,0.7906
0.0,0.689,0.311,0.886
0.0,0.672,0.328,0.7798
0.0,0.667,0.333,0.7906
0.0,0.699,0.301,0.9352
0.026,0.681,0.293,0.955
0.121,0.65,0.229,0.7275
0.262,0.569,0.169,-0.4767
0.067,0.839,0.094,0.0129
0.0,0.826,0.174,0.5023
0.105,0.565,0.33,0.7334
0.169,0.788,0.043,-0.7575
0.114,0.819,0.067,-0.296
0.233,0.619,0.148,-0.6693
0.007,0.832,0.16,0.9884
0.007,0.832,0.16,0.9884
0.0,0.73,0.27,0.8491
0.0,0.638,0.362,0.9684
0.0,0.851,0.149,0.6428
0.065,0.724,0.21,0.9616
0.053,0.741,0.206,0.8349
0.065,0.816,0.119,0.8033
0.0,0.705,0.295,0.7615
0.088,0.454,0.459,0.9197
0.029,0.827,0.144,0.9815
0.052,0.833,0.116,0.6048
0.154,0.612,0.234,0.6269
0.066,0.677,0.257,0.8929
0.0,0.695,0.305,0.8777
0.0,0.662,0.338,0.8481
0.044,0.796,0.16,0.7493
0.056,0.587,0.357,0.9151
0.094,0.775,0.131,0.0948
0.133,0.738,0.129,-0.0426
0.028,0.78,0.192,0.9556
0.0,0.698,0.302,0.9507
0.056,0.636,0.309,0.9294
0.0,0.634,0.366,0.953
0.0,0.831,0.169,0.5023
0.107,0.773,0.119,0.0764
0.0,0.562,0.438,0.8932
0.142,0.858,0.0,-0.6839
0.0,0.762,0.238,0.6483
0.029,0.777,0.194,0.9663
0.0,0.705,0.295,0.8979
0.0,0.876,0.124,0.765
0.105,0.825,0.071,-0.5619
0.054,0.863,0.083,0.25
0.0,0.657,0.343,0.945
0.28,0.337,0.382,0.5504
0.0,0.53,0.47,0.9245
0.049,0.598,0.354,0.8472
0.13,0.591,0.279,0.8208
0.0,0.831,0.169,0.7717
0.026,0.857,0.117,0.7793
0.0,0.693,0.307,0.8125
0.049,0.803,0.147,0.8588
0.166,0.656,0.178,0.3159
0.0,0.605,0.395,0.9192
0.0,0.59,0.41,0.9217
0.087,0.612,0.301,0.9659
0.0,0.833,0.167,0.7351
0.0,0.504,0.496,0.9299
0.0,0.652,0.348,0.9694
0.089,0.693,0.218,0.9287
0.122,0.677,0.201,0.7174
0.09,0.669,0.241,0.5423
0.0,0.561,0.439,0.8736
0.098,0.836,0.065,-0.2268
0.047,0.568,0.386,0.9145
0.0,0.54,0.46,0.9743
0.0,0.627,0.373,0.8979
0.0,0.847,0.153,0.4404
0.094,0.736,0.17,0.7351
0.0,0.964,0.036,0.25
0.034,0.668,0.298,0.9582
0.194,0.713,0.093,-0.647
0.0,0.837,0.163,0.8934
0.0,0.746,0.254,0.8807
0.0,0.671,0.329,0.8959
0.061,0.854,0.085,0.2225
0.0,0.776,0.224,0.8968
0.23,0.685,0.085,-0.827
0.0,0.765,0.235,0.7906
0.057,0.864,0.079,0.3727
0.104,0.812,0.084,-0.0989
0.0,0.719,0.281,0.7783
0.0,1.0,0.0,0.0
0.021,0.885,0.094,0.8704
0.044,0.743,0.213,0.7762
0.138,0.783,0.079,-0.7275
0.0,0.794,0.206,0.9041
0.0,0.881,0.119,0.4019
0.0,0.591,0.409,0.9673
0.13,0.793,0.076,-0.428
0.094,0.906,0.0,-0.481
0.0,0.889,0.111,0.5403
0.058,0.749,0.193,0.9748
0.022,0.727,0.251,0.9769
0.084,0.638,0.278,0.9042
0.0,0.902,0.098,0.3612
0.022,0.697,0.281,0.9808
0.119,0.724,0.157,0.6749
0.08,0.589,0.33,0.9755
0.0,0.793,0.207,0.8338
0.061,0.879,0.06,0.2023
0.303,0.485,0.212,-0.2521
0.078,0.742,0.18,0.8372
0.073,0.581,0.345,0.8736
0.08,0.751,0.168,0.8827
0.083,0.639,0.278,0.7351
0.116,0.809,0.075,-0.794
0.0,0.734,0.266,0.8555
0.125,0.824,0.051,-0.8151
0.117,0.78,0.103,-0.1282
0.034,0.704,0.262,0.9706
0.149,0.532,0.319,0.4939
0.086,0.803,0.111,0.4387
0.037,0.872,0.091,0.34
0.089,0.681,0.23,0.8976
0.0,0.724,0.276,0.9412
0.0,0.896,0.104,0.6749
0.045,0.837,0.117,0.4767
0.0,0.689,0.311,0.8264
0.0,1.0,0.0,0.0
0.0,0.773,0.227,0.8176
0.043,0.739,0.218,0.875
0.0,0.569,0.431,0.9397
0.0,0.616,0.384,0.9589
0.0,0.768,0.232,0.886
0.0,0.528,0.472,0.91
0.085,0.65,0.265,0.9604
0.0,0.855,0.145,0.9337
0.031,0.85,0.12,0.5541
0.057,0.85,0.093,0.405
0.09,0.802,0.108,0.2732
0.134,0.847,0.019,-0.9536
0.148,0.722,0.13,-0.3616
0.075,0.859,0.066,0.1531
0.084,0.681,0.235,0.93
0.148,0.663,0.189,0.3218
0.07,0.764,0.167,0.4516
0.119,0.801,0.08,-0.3071
0.0,0.774,0.226,0.8478
0.038,0.558,0.403,0.9542
0.05,0.76,0.189,0.8817
0.192,0.728,0.08,-0.8192
0.045,0.777,0.178,0.955
0.192,0.722,0.086,-0.4767
0.08,0.759,0.16,0.5789
0.121,0.773,0.106,-0.1132
0.027,0.818,0.155,0.9654
0.065,0.828,0.107,0.9005
0.198,0.704,0.098,-0.7633
0.116,0.846,0.038,-0.5423
0.159,0.776,0.065,-0.7315
0.0,0.724,0.276,0.7574
0.094,0.823,0.083,-0.3721
0.0,0.773,0.227,0.6124
0.0,0.564,0.436,0.9836
0.066,0.747,0.187,0.9531
0.0,0.627,0.373,0.9134
0.068,0.874,0.058,-0.302
0.189,0.604,0.208,0.128
0.273,0.567,0.16,-0.6776
0.097,0.704,0.198,0.9004
0.166,0.834,0.0,-0.5849
0.061,0.801,0.139,0.9111
0.192,0.741,0.066,-0.9548
0.126,0.599,0.275,0.7557
0.227,0.707,0.066,-0.7734
0.064,0.766,0.17,0.933
0.065,0.758,0.177,0.8442
0.032,0.67,0.298,0.9857
0.041,0.709,0.25,0.9814
0.022,0.781,0.197,0.9751
0.262,0.66,0.078,-0.9662
0.0,0.785,0.215,0.9747
0.0,0.849,0.151,0.3947
0.0,0.896,0.104,0.529
0.018,0.736,0.246,0.9632
0.033,0.697,0.27,0.9103
0.091,0.739,0.171,0.823
0.014,0.833,0.153,0.9231
0.119,0.845,0.036,-0.6094
0.103,0.659,0.238,0.7639
0.058,0.849,0.093,0.4003
0.035,0.749,0.216,0.8573
0.0,0.62,0.38,0.9259
0.059,0.721,0.221,0.8126
0.0,0.769,0.231,0.8975
0.0,0.888,0.112,0.6908
0.039,0.559,0.402,0.9609
0.056,0.722,0.222,0.9639
0.007,0.832,0.16,0.9884
0.0,0.814,0.186,0.8625
0.0,0.561,0.439,0.9549
0.0,0.843,0.157,0.8126
0.019,0.815,0.166,0.9152
0.246,0.455,0.299,-0.2145
0.0,0.72,0.28,0.7906
0.05,0.736,0.214,0.9909
0.0,0.632,0.368,0.9854
0.066,0.751,0.183,0.8209
0.0,0.683,0.317,0.9937
0.0,0.889,0.111,0.4588
0.0,0.775,0.225,0.9356
0.0,0.599,0.401,0.9287
0.198,0.683,0.12,-0.533
0.0,0.812,0.188,0.7003
0.0,0.813,0.187,0.6486
0.064,0.799,0.137,0.708
0.0,0.589,0.411,0.9636
0.0,0.61,0.39,0.8622
0.137,0.769,0.094,-0.25
0.0,0.776,0.224,0.9433
0.097,0.594,0.309,0.6465
0.101,0.812,0.088,-0.3601
0.067,0.828,0.105,0.2919
0.0,0.623,0.377,0.8832
0.082,0.669,0.249,0.9532
0.0,0.73,0.27,0.8122
0.0,0.548,0.452,0.9539
0.061,0.783,0.156,0.9643
0.104,0.669,0.227,0.4311
0.073,0.827,0.1,0.1776
0.018,0.812,0.17,0.9229
0.232,0.598,0.17,-0.3956
0.0,0.843,0.157,0.7845
0.041,0.813,0.146,0.9391
0.0,0.812,0.188,0.9797
0.0,0.778,0.222,0.8905
0.057,0.755,0.188,0.7184
0.068,0.827,0.105,0.1285
0.127,0.873,0.0,-0.6433
0.0,0.652,0.348,0.9371
0.067,0.814,0.119,0.8595
0.0,0.905,0.095,0.7346
0.31,0.69,0.0,-0.6859
0.046,0.872,0.082,0.7376
0.0,0.887,0.113,0.8999
0.057,0.867,0.076,0.1754
0.0,0.794,0.206,0.8874
0.036,0.74,0.223,0.9597
0.0,0.809,0.191,0.9274
0.143,0.513,0.344,0.8433
0.0,0.704,0.296,0.9228
0.22,0.78,0.0,-0.7579
0.047,0.698,0.254,0.9966
0.055,0.836,0.109,0.8271
0.0,0.532,0.468,0.9215
0.0,0.538,0.462,0.9273
0.0,0.73,0.27,0.9287
0.1,0.648,0.252,0.6077
0.073,0.616,0.311,0.8001
0.0,0.943,0.057,0.2023
0.038,0.76,0.202,0.9853
0.0,0.657,0.343,0.7783
0.105,0.831,0.064,-0.34
0.0,0.772,0.228,0.8955
0.0,0.744,0.256,0.8221
0.053,0.845,0.102,0.5803
0.0,0.806,0.194,0.9536
0.048,0.759,0.193,0.969
0.025,0.85,0.125,0.6432
0.0,0.823,0.177,0.9287
0.0,0.791,0.209,0.765
0.0,0.667,0.333,0.7902
0.131,0.568,0.301,0.5994
0.094,0.715,0.191,0.8575
0.0,0.745,0.255,0.8016
0.0,0.543,0.457,0.8779
0.0,0.54,0.46,0.975
0.0,0.909,0.091,0.6249
0.0,0.567,0.433,0.8126
0.05,0.826,0.124,0.8344
0.06,0.69,0.25,0.7902
0.0,0.784,0.216,0.8807
0.0,0.911,0.089,0.4295
0.029,0.666,0.305,0.9847
0.089,0.836,0.074,-0.5347
0.0,0.712,0.288,0.8883
0.0,0.752,0.248,0.9259
0.0,0.781,0.219,0.7906
0.0,0.833,0.167,0.6124
0.12,0.719,0.161,0.7673
0.0,0.74,0.26,0.6784
0.0,0.757,0.243,0.6696
0.0,0.883,0.117,0.9188
0.051,0.523,0.426,0.9834
0.0,0.851,0.149,0.7351
0.0,0.836,0.164,0.8553
0.0,0.785,0.215,0.8126
0.0,0.761,0.239,0.9307
0.0,0.74,0.26,0.9057
0.0,1.0,0.0,0.0
0.0,0.72,0.28,0.8306
0.099,0.819,0.082,-0.2298
0.0,0.925,0.075,0.3274
0.0,1.0,0.0,0.0
0.103,0.849,0.048,-0.34
0.04,0.793,0.167,0.9448
0.0,0.733,0.267,0.8906
0.196,0.667,0.137,-0.5312
0.177,0.689,0.135,-0.3291
0.03,0.85,0.12,0.961
0.008,0.804,0.188,0.9842
0.0,0.72,0.28,0.7778
0.0,0.79,0.21,0.7398
0.0,0.903,0.097,0.6395
0.0,0.84,0.16,0.7946
0.0,0.93,0.07,0.6369
0.0,0.647,0.353,0.7964
0.0,0.789,0.211,0.6908
0.023,0.786,0.192,0.9697
0.0,0.625,0.375,0.8955
0.055,0.861,0.084,0.2225
0.0,0.705,0.295,0.984
0.106,0.674,0.22,0.4939
0.0,0.575,0.425,0.9231
0.065,0.755,0.179,0.8306
0.181,0.78,0.039,-0.8547
0.023,0.846,0.131,0.8883
0.017,0.697,0.286,0.9705
0.0,0.791,0.209,0.765
0.146,0.783,0.071,-0.715
0.0,0.906,0.094,0.4588
0.026,0.888,0.087,0.7712
0.0,1.0,0.0,0.0
0.02,0.817,0.162,0.9239
0.083,0.861,0.056,-0.4015
0.041,0.765,0.195,0.9634
0.076,0.731,0.192,0.743
0.035,0.83,0.135,0.9571
0.034,0.782,0.184,0.9826
0.039,0.875,0.086,0.4588
0.107,0.824,0.068,-0.541
0.053,0.779,0.168,0.9686
0.0,0.639,0.361,0.9186
0.057,0.818,0.125,0.6297
0.05,0.858,0.092,0.6407
0.058,0.822,0.119,0.5598
0.0,0.618,0.382,0.988
0.07,0.814,0.117,0.4815
0.127,0.85,0.022,-0.9413
0.047,0.812,0.141,0.926
0.105,0.895,0.0,-0.5256
0.024,0.759,0.217,0.9613
0.0,0.712,0.288,0.8065
0.063,0.721,0.216,0.9767
0.0,0.59,0.41,0.9349
0.131,0.583,0.286,0.7644
0.085,0.751,0.163,0.508
0.0,0.906,0.094,0.3612
0.119,0.751,0.13,0.2821
0.0,1.0,0.0,0.0
0.107,0.692,0.201,0.6597
0.046,0.806,0.148,0.8955
0.073,0.831,0.096,0.7038
0.077,0.846,0.077,-0.0
0.0,1.0,0.0,0.0
0.067,0.692,0.24,0.8402
0.012,0.915,0.073,0.7318
0.0,0.766,0.234,0.6467
0.036,0.821,0.142,0.8733
0.055,0.651,0.294,0.9647
0.0,0.816,0.184,0.9877
0.062,0.739,0.198,0.9653
0.016,0.688,0.296,0.986
0.119,0.627,0.253,0.9624
0.0,0.747,0.253,0.9872
0.011,0.776,0.213,0.9778
0.042,0.753,0.205,0.998
0.117,0.629,0.254,0.9345
0.0,0.661,0.339,0.9507
0.0,0.528,0.472,0.9565
0.0,0.833,0.167,0.7351
0.075,0.851,0.074,-0.0351
0.0,0.699,0.301,0.872
0.0,0.53,0.47,0.9573
0.0,0.696,0.304,0.8983
0.048,0.796,0.155,0.9581
0.059,0.813,0.127,0.9811
0.018,0.813,0.169,0.9468
0.0,0.925,0.075,0.4404
0.104,0.855,0.042,-0.9427
0.0,0.691,0.309,0.9846
0.0,0.755,0.245,0.8316
0.0,0.858,0.142,0.807
0.077,0.804,0.119,0.8188
0.036,0.892,0.072,0.7146
0.062,0.938,0.0,-0.6625
0.107,0.752,0.142,0.7589
0.035,0.842,0.123,0.6768
0.018,0.815,0.167,0.9686
0.045,0.762,0.192,0.9741
0.143,0.734,0.122,-0.34
0.041,0.689,0.27,0.9922
0.0,0.809,0.191,0.6059
0.151,0.724,0.125,-0.3182
0.171,0.781,0.048,-0.9209
0.0,0.867,0.133,0.6115
0.0,0.802,0.198,0.784
0.0,0.543,0.457,0.8774
0.055,0.817,0.129,0.8738
0.103,0.809,0.089,0.1179
0.057,0.843,0.1,0.5859
0.0,0.9,0.1,0.4404
0.023,0.675,0.302,0.9671
0.0,0.487,0.513,0.9136
0.0,0.86,0.14,0.6369
0.0,0.747,0.253,0.8979
0.0,0.584,0.416,0.9545
0.0,0.788,0.212,0.7402
0.155,0.698,0.147,-0.101
0.0,0.796,0.204,0.5927
0.0,0.951,0.049,0.7163
0.073,0.613,0.313,0.9783
0.085,0.81,0.106,0.2023
0.0,0.828,0.172,0.8176
0.054,0.736,0.21,0.816
0.0,0.534,0.466,0.8849
0.04,0.879,0.08,0.7
0.116,0.884,0.0,-0.3612
0.194,0.806,0.0,-0.6486
0.117,0.742,0.14,0.3007
0.074,0.799,0.126,0.68
0.021,0.878,0.1,0.7074
0.144,0.789,0.068,-0.9258
0.072,0.821,0.107,0.5346
